geracao,barras,potencias,energias,violacao,custo
17,"[6, 7]","[23.21403744621579, 10.094500167364407]","[47.04890944159368, 36.329834792987675]",0.0,116.68728184816155
17,"[6, 7]","[23.21403744621579, 10.094500167364407]","[61.238050538067675, 36.329834792987675]",0.0,116.68728184816155
17,"[6, 7]","[23.21403744621579, 10.094500167364407]","[61.238050538067675, 36.329834792987675]",0.0,116.68728184816155
17,"[6, 7]","[23.21403744621579, 10.094500167364407]","[47.04890944159368, 32.25357481150629]",0.0,116.68728184816155
17,"[6, 7]","[23.21403744621579, 10.094500167364407]","[61.238050538067675, 36.329834792987675]",0.0,116.68728184816155
17,"[9, 6]","[19.661068184729075, 13.149465863759868]","[49.03525687688141, 36.12248214346743]",35.41666666666667,117.96827306883779
17,"[9, 6]","[28.512782750117946, 13.149465863759868]","[88.85971895129256, 36.12248214346743]",35.41666666666667,117.96827306883779
17,"[9, 6]","[28.512782750117946, 0.0]","[88.85971895129256, 36.12248214346743]",35.41666666666667,117.96827306883779
17,"[6, 5]","[14.513152849757496, 10.510226264607338]","[53.18971860306527, 39.8040448344292]",0.0,118.01714255185931
17,"[6, 5]","[11.689143206935828, 12.353326382553611]","[58.19662201481924, 36.53102245453371]",0.0,118.7701140588424
17,"[6, 5]","[24.375775633400497, 15.436732639839441]","[34.32492683833306, 45.044972571413254]",24.305555555555557,119.18240768298627
17,"[6, 5]","[20.627149093717495, 3.731776243119258]","[34.32492683833306, 45.044972571413254]",24.305555555555557,119.18240768298627
17,"[6, 5]","[24.375775633400497, 15.436732639839441]","[35.764939082395514, 31.266990192988366]",24.305555555555557,119.18240768298627
17,"[6, 5]","[21.56476027353972, 3.731776243119258]","[34.32492683833306, 45.044972571413254]",24.305555555555557,119.18240768298627
17,"[6, 5]","[24.375775633400497, 6.476271294407791]","[34.32492683833306, 45.044972571413254]",24.305555555555557,119.18240768298627
17,"[6, 14]","[24.375775633400497, 24.941608895397525]","[35.764939082395514, 31.266990192988366]",24.305555555555557,119.18240768298627
17,"[6, 10]","[14.734186267680954, 19.003151178876806]","[59.52005635318355, 26.104174124976254]",0.0,119.36156792471756
17,"[9, 6]","[19.90564574051944, 13.149465863759868]","[50.13562783020052, 36.12248214346743]",35.41666666666667,119.31322157794726
17,"[5, 10]","[9.32692392935423, 13.895037346676034]","[62.38478185000193, 33.79321432367338]",0.0,119.39995744970557
17,"[5, 10]","[9.32692392935423, 13.895037346676034]","[74.91950309599031, 33.79321432367338]",0.0,119.39995744970557
17,"[5, 10]","[9.32692392935423, 23.85489284993813]","[62.38478185000193, 33.79321432367338]",0.0,119.39995744970557
17,"[5, 10]","[9.32692392935423, 13.895037346676034]","[74.91950309599031, 33.79321432367338]",0.0,119.39995744970557
17,"[12, 10]","[9.32692392935423, 13.895037346676034]","[74.91950309599031, 33.79321432367338]",0.0,119.39995744970557
17,"[5, 10]","[9.32692392935423, 13.895037346676034]","[74.91950309599031, 33.79321432367338]",0.0,119.39995744970557
17,"[3, 10]","[9.32692392935423, 13.895037346676034]","[62.38478185000193, 23.09029502317224]",0.0,119.39995744970557
17,"[5, 10]","[9.32692392935423, 23.85489284993813]","[62.38478185000193, 33.79321432367338]",0.0,119.39995744970557
17,"[12, 10]","[9.32692392935423, 0.8142394337281473]","[86.65249601525672, 33.79321432367338]",0.0,119.39995744970557
17,"[6, 15]","[13.419658466632107, 19.001490341179746]","[51.18727535883651, 36.303837866194364]",0.0,119.91226203284273
17,"[6, 15]","[13.419658466632107, 19.001490341179746]","[51.18727535883651, 36.303837866194364]",0.0,119.91226203284273
17,"[6, 10]","[14.734186267680954, 19.003151178876806]","[59.52005635318355, 29.27676665514421]",0.0,122.53416045488552
18,"[6, 7]","[7.74337408587899, 15.591538907035636]","[41.305815044793846, 26.38214280641308]",0.0,91.02287084412156
18,"[6, 5]","[19.558636762754038, 9.926817018321309]","[37.75402109155774, 34.06355931412324]",0.6944444444444444,101.30303418675634
18,"[6, 5]","[19.558636762754038, 9.926817018321309]","[37.75402109155774, 34.06355931412324]",0.6944444444444444,101.30303418675634
18,"[6, 5]","[19.558636762754038, 9.926817018321309]","[37.75402109155774, 34.06355931412324]",0.6944444444444444,101.30303418675634
18,"[6, 5]","[22.642608915129887, 10.02497965488629]","[35.09915355564569, 37.63720078890019]",0.0,105.40394291456205
18,"[6, 5]","[22.642608915129887, 7.052461783019956]","[35.09915355564569, 37.73951994796721]",0.0,105.40394291456205
18,"[3, 5]","[9.32692392935423, 16.56478883157871]","[34.627694898889274, 33.22827801992562]",4.166666666666666,93.74768567974783
18,"[6, 5]","[9.216558555680628, 14.101339370020895]","[49.84091318187036, 32.78017057593321]",0.0,105.93898168350509
18,"[6, 15]","[17.512753204002482, 11.831670984347086]","[37.65385570227663, 36.23144368869662]",65.27777777777777,103.22972357932281
18,"[6, 5]","[9.266190006145747, 14.051134683492771]","[50.23318714517786, 32.995719548126864]",0.0,106.54623138294323
18,"[6, 5]","[9.455213669806014, 13.859927823900172]","[51.223594619076685, 33.81664773056804]",0.0,108.35538384335092
18,"[6, 5]","[9.455213669806014, 13.859927823900172]","[55.78651010680385, 33.81664773056804]",0.0,108.35538384335092
18,"[6, 5]","[9.455213669806014, 13.859927823900172]","[51.223594619076685, 33.81664773056804]",0.0,108.35538384335092
18,"[10, 5]","[9.455213669806014, 14.169965074289593]","[51.223594619076685, 21.458335810265815]",0.0,108.35538384335092
18,"[6, 5]","[9.455213669806014, 13.859927823900172]","[66.1216908287171, 51.75076134651935]",0.0,108.35538384335092
18,"[6, 5]","[15.264635121226373, 11.598407339749485]","[45.41791249944522, 34.298871840700684]",15.277777777777775,106.57982680112177
18,"[6, 5]","[21.752496533675348, 7.245634606022819]","[34.32492683833306, 45.044972571413254]",0.0,108.36803054944448
18,"[6, 15]","[17.513775693340143, 11.831287319712672]","[42.711453546271784, 36.234033826772446]",48.61111111111111,108.29055038609704
18,"[6, 15]","[17.513775693340143, 11.831287319712672]","[54.075580643110115, 36.234033826772446]",48.61111111111111,108.29055038609704
18,"[6, 5]","[16.20728615847181, 12.321516226067647]","[49.05046939585618, 32.92447531570953]",15.277777777777775,110.50374709610517
18,"[5, 10]","[16.165457909074448, 8.52194120248623]","[60.869170174720765, 25.23387085530484]",0.0,110.79044014158629
18,"[6, 5]","[9.455213669806014, 13.859927823900172]","[53.79688649909657, 33.81664773056804]",0.0,110.92867572337082
18,"[5, 11]","[16.72484560167344, 8.646742252996306]","[55.29018710468844, 30.732704495755563]",2.0833333333333335,111.39447945511375
18,"[5, 11]","[16.72484560167344, 8.646742252996306]","[55.29018710468844, 30.732704495755563]",2.0833333333333335,111.39447945511375
18,"[6, 5]","[8.393196767083612, 12.913976184546948]","[35.45457481778136, 56.814724205338614]",0.0,113.57647197475053
18,"[6, 9]","[21.5681957971112, 14.074679076464044]","[43.66733325352242, 34.158406350585054]",73.61111111111111,113.4686144776827
18,"[6, 9]","[21.5681957971112, 14.074679076464044]","[43.66733325352242, 34.158406350585054]",73.61111111111111,113.4686144776827
18,"[11, 7]","[17.672411948742404, 10.094500167364407]","[51.49867017903446, 36.329834792987675]",0.0,115.59541708812894
18,"[11, 7]","[0.0, 10.094500167364407]","[51.49867017903446, 38.35195950165467]",0.0,115.59541708812894
18,"[6, 10]","[17.291742251946033, 10.332268003975877]","[50.537301934383045, 36.00873939809207]",23.61111111111111,114.17005158839703
18,"[11, 5]","[19.27941533290778, 9.92342716740299]","[50.64268799638365, 34.378026697132874]",0.6944444444444444,114.2235571938273
18,"[5, 7]","[16.165457909074448, 8.52194120248623]","[60.717172024379906, 30.250215169326133]",0.0,115.65478630526671
18,"[5, 7]","[16.165457909074448, 8.52194120248623]","[60.717172024379906, 30.250215169326133]",0.0,115.65478630526671
18,"[11, 7]","[16.165457909074448, 0.0]","[60.717172024379906, 30.250215169326133]",0.0,115.65478630526671
18,"[5, 4]","[16.165457909074448, 8.52194120248623]","[60.717172024379906, 30.250215169326133]",0.0,115.65478630526671
18,"[11, 6]","[20.45291056517382, 10.50989918335313]","[48.507761719416806, 36.05258197393201]",0.6944444444444444,115.52315344187576
18,"[6, 5]","[21.257146039200517, 10.630049800425791]","[47.642666995550975, 35.9723889642895]",2.0833333333333335,115.50225179946679
18,"[6, 5]","[21.257146039200517, 10.630049800425791]","[47.642666995550975, 50.30664774360162]",2.0833333333333335,115.50225179946679
18,"[6, 5]","[21.257146039200517, 0.5988406691017918]","[47.642666995550975, 35.9723889642895]",2.0833333333333335,115.50225179946679
18,"[6, 10]","[21.54521967612507, 13.820236766236157]","[43.960976783839264, 35.3512185567457]",73.61111111111111,114.67765178294619
18,"[6, 7]","[23.21403744621579, 10.094500167364407]","[47.04890944159368, 36.329834792987675]",0.0,116.68728184816155
18,"[6, 7]","[23.21403744621579, 10.094500167364407]","[61.238050538067675, 36.329834792987675]",0.0,116.68728184816155
18,"[6, 7]","[23.21403744621579, 10.094500167364407]","[61.238050538067675, 36.329834792987675]",0.0,116.68728184816155
18,"[6, 7]","[23.21403744621579, 10.094500167364407]","[47.04890944159368, 32.25357481150629]",0.0,116.68728184816155
18,"[6, 7]","[23.21403744621579, 10.094500167364407]","[61.238050538067675, 36.329834792987675]",0.0,116.68728184816155
18,"[6, 7]","[23.21403744621579, 10.094500167364407]","[54.05971168014875, 36.329834792987675]",0.0,116.68728184816155
18,"[6, 7]","[2.356839795831796, 14.88992859765919]","[47.04890944159368, 32.25357481150629]",0.0,116.68728184816155
18,"[9, 6]","[19.661068184729075, 13.149465863759868]","[49.03525687688141, 36.12248214346743]",35.41666666666667,117.96827306883779
18,"[7, 6]","[28.512782750117946, 0.0]","[88.85971895129256, 36.12248214346743]",35.41666666666667,117.96827306883779
18,"[6, 5]","[14.513152849757496, 10.510226264607338]","[53.18971860306527, 39.8040448344292]",0.0,118.01714255185931
19,"[6, 7]","[7.74337408587899, 15.591538907035636]","[41.305815044793846, 26.38214280641308]",0.0,91.02287084412156
19,"[6, 5]","[19.558636762754038, 9.926817018321309]","[37.75402109155774, 34.06355931412324]",0.6944444444444444,101.30303418675634
19,"[6, 5]","[19.558636762754038, 9.926817018321309]","[37.75402109155774, 34.06355931412324]",0.6944444444444444,101.30303418675634
19,"[6, 5]","[19.558636762754038, 9.926817018321309]","[37.75402109155774, 34.06355931412324]",0.6944444444444444,101.30303418675634
19,"[9, 5]","[19.558636762754038, 9.926817018321309]","[55.100315405112624, 34.06355931412324]",0.6944444444444444,101.30303418675634
19,"[6, 5]","[19.558636762754038, 9.926817018321309]","[43.189849511693765, 34.06355931412324]",0.6944444444444444,101.30303418675634
19,"[3, 5]","[9.32692392935423, 16.56478883157871]","[34.627694898889274, 33.22827801992562]",4.166666666666666,93.74768567974783
19,"[5, 11]","[8.3975259183205, 8.646742252996306]","[55.29018710468844, 30.732704495755563]",0.0,103.06715977176083
19,"[3, 6]","[9.322928113138266, 16.475598798708315]","[35.17849468589426, 33.21205413618746]",4.861111111111111,94.18907573392829
19,"[6, 5]","[22.642608915129887, 10.02497965488629]","[35.09915355564569, 37.63720078890019]",0.0,105.40394291456205
19,"[6, 5]","[22.642608915129887, 7.052461783019956]","[35.09915355564569, 37.73951994796721]",0.0,105.40394291456205
19,"[6, 5]","[22.642608915129887, 7.052461783019956]","[35.09915355564569, 37.73951994796721]",0.0,105.40394291456205
19,"[15, 5]","[19.323846400152174, 10.039385155201844]","[37.8246015782531, 33.91091585485669]",5.555555555555555,101.09874898846381
19,"[6, 5]","[9.216558555680628, 14.101339370020895]","[49.84091318187036, 32.78017057593321]",0.0,105.93898168350509
19,"[6, 15]","[9.216558555680628, 14.101339370020895]","[49.84091318187036, 0.0]",0.0,105.93898168350509
19,"[6, 15]","[17.512753204002482, 11.831670984347086]","[37.65385570227663, 36.23144368869662]",65.27777777777777,103.22972357932281
19,"[6, 5]","[9.266190006145747, 14.051134683492771]","[50.23318714517786, 32.995719548126864]",0.0,106.54623138294323
19,"[6, 10]","[9.266190006145747, 3.9406978285431205]","[50.23318714517786, 32.995719548126864]",0.0,106.54623138294323
19,"[6, 5]","[9.455213669806014, 13.859927823900172]","[51.223594619076685, 33.81664773056804]",0.0,108.35538384335092
19,"[6, 5]","[9.455213669806014, 13.859927823900172]","[55.78651010680385, 33.81664773056804]",0.0,108.35538384335092
19,"[6, 5]","[9.455213669806014, 13.859927823900172]","[51.223594619076685, 33.81664773056804]",0.0,108.35538384335092
19,"[10, 5]","[9.455213669806014, 14.169965074289593]","[51.223594619076685, 21.458335810265815]",0.0,108.35538384335092
19,"[6, 5]","[9.455213669806014, 13.859927823900172]","[66.1216908287171, 51.75076134651935]",0.0,108.35538384335092
19,"[6, 12]","[32.67345627444525, 13.859927823900172]","[55.78651010680385, 0.0]",0.0,108.35538384335092
19,"[10, 5]","[9.455213669806014, 14.169965074289593]","[51.223594619076685, 21.458335810265815]",0.0,108.35538384335092
19,"[6, 5]","[15.264635121226373, 11.598407339749485]","[45.41791249944522, 34.298871840700684]",15.277777777777775,106.57982680112177
19,"[6, 5]","[15.264635121226373, 17.932749054715995]","[45.41791249944522, 17.374955980697592]",15.277777777777775,106.57982680112177
19,"[6, 5]","[21.752496533675348, 7.245634606022819]","[34.32492683833306, 45.044972571413254]",0.0,108.36803054944448
19,"[6, 7]","[23.21403744621579, 10.094500167364407]","[49.22459019955731, 25.447718223476688]",48.61111111111111,107.9808460366142
19,"[6, 5]","[22.642608915129887, 8.36226839248562]","[41.62188516427576, 37.69443415989193]",0.0,110.32119663178321
19,"[6, 15]","[17.513775693340143, 11.831287319712672]","[42.711453546271784, 36.234033826772446]",48.61111111111111,108.29055038609704
19,"[6, 15]","[17.513775693340143, 11.831287319712672]","[54.075580643110115, 36.234033826772446]",48.61111111111111,108.29055038609704
19,"[6, 15]","[17.513775693340143, 0.0]","[42.711453546271784, 34.32770996882379]",48.61111111111111,108.29055038609704
19,"[6, 5]","[16.20728615847181, 12.321516226067647]","[49.05046939585618, 32.92447531570953]",15.277777777777775,110.50374709610517
19,"[6, 5]","[16.20728615847181, 12.321516226067647]","[49.05046939585618, 32.92447531570953]",15.277777777777775,110.50374709610517
19,"[5, 10]","[16.165457909074448, 8.52194120248623]","[60.869170174720765, 25.23387085530484]",0.0,110.79044014158629
19,"[6, 15]","[21.16853131902436, 7.877396350222281]","[35.480331983813315, 43.831096515616196]",90.27777777777779,108.35735616867615
19,"[5, 6]","[9.503097597954104, 13.821836249477373]","[53.84735392044388, 33.755401514103795]",0.0,110.92768928197916
19,"[6, 5]","[9.455213669806014, 13.859927823900172]","[53.79688649909657, 33.81664773056804]",0.0,110.92867572337082
19,"[6, 5]","[9.455213669806014, 13.859927823900172]","[37.51791894392893, 33.81664773056804]",0.0,110.92867572337082
19,"[6, 9]","[12.893358677813215, 13.22797986953938]","[48.945650767553865, 35.94795188395337]",0.0,111.01494119885983
19,"[5, 11]","[16.72484560167344, 8.646742252996306]","[55.29018710468844, 30.732704495755563]",2.0833333333333335,111.39447945511375
19,"[5, 11]","[16.72484560167344, 8.646742252996306]","[55.29018710468844, 30.732704495755563]",2.0833333333333335,111.39447945511375
19,"[7, 11]","[16.72484560167344, 8.646742252996306]","[55.29018710468844, 30.732704495755563]",2.0833333333333335,111.39447945511375
19,"[6, 5]","[19.558636762754038, 9.926817018321309]","[37.75402109155774, 46.03627768511846]",0.0,113.27575255775155
19,"[6, 7]","[23.21403744621579, 10.094500167364407]","[43.81870659259791, 36.329834792987675]",0.0,113.45707899916579
19,"[6, 5]","[8.393196767083612, 12.913976184546948]","[35.45457481778136, 56.814724205338614]",0.0,113.57647197475053
19,"[6, 9]","[21.5681957971112, 14.074679076464044]","[43.66733325352242, 34.158406350585054]",73.61111111111111,113.4686144776827
19,"[6, 9]","[21.5681957971112, 14.074679076464044]","[43.66733325352242, 46.89075256541458]",73.61111111111111,113.4686144776827
19,"[6, 9]","[21.5681957971112, 14.074679076464044]","[43.66733325352242, 34.158406350585054]",73.61111111111111,113.4686144776827
20,"[6, 7]","[7.74337408587899, 15.591538907035636]","[41.305815044793846, 26.38214280641308]",0.0,91.02287084412156
20,"[3, 5]","[9.32692392935423, 16.56478883157871]","[34.627694898889274, 33.22827801992562]",4.166666666666666,93.74768567974783
20,"[6, 10]","[9.455213669806014, 8.904327637739915]","[51.223594619076685, 27.97451749419652]",0.0,97.55765342081912
20,"[3, 6]","[9.322928113138266, 16.475598798708315]","[35.17849468589426, 33.21205413618746]",4.861111111111111,94.18907573392829
20,"[6, 5]","[9.455213669806014, 13.859927823900172]","[42.12315584829963, 33.81664773056804]",0.0,99.25494507257386
20,"[12, 5]","[13.65074143819344, 12.215955859979239]","[39.189316531589284, 30.959465374086477]",43.75,96.01547920384844
